;;;;;;;;
4823028011201;125;1;Art-000086;5079 25 білий;ТМ Legka Khoda;1;;жіночі
4823028052808;125;1;Art-000087;5079 25 джинс;ТМ Legka Khoda;1;;жіночі
4820030827585;125;1;Art-000088;5079 25 срібло;ТМ Legka Khoda;1;;жіночі
4823028022764;125;1;Art-000089;5079 25 чорний;ТМ Legka Khoda;1;;жіночі
4823028074435;125;1;Art-000090;5083 23-25 срібло Модель 2;ТМ Legka Khoda;1;60;жіночі
4823028074169;125;1;Art-000091;5083 23-25 фіолетовий Модель 2;ТМ Legka Khoda;1;60;жіночі
4823028011010;125;1;Art-000092;5206 23 білий;ТМ Legka Khoda;1;;жіночі
4820030823686;125;1;Art-000093;5206 23 червоний;ТМ Legka Khoda;1;;жіночі
4823028023181;125;1;Art-000094;5206 23 чорний;ТМ Legka Khoda;1;;жіночі
4823028011058;125;1;Art-000095;5206 25 білий;ТМ Legka Khoda;1;;жіночі
4823028023242;125;1;Art-000096;5206 25 червоний;ТМ Legka Khoda;1;;жіночі
4823028023297;125;1;Art-000097;5206 25 чорний;ТМ Legka Khoda;1;;жіночі
4823028029374;125;1;Art-000098;5209 23 св.-блакитний;ТМ Legka Khoda;1;;жіночі
4823028029633;125;1;Art-000099;5209 23 св.-бузковий;ТМ Legka Khoda;1;;жіночі
4823028029688;125;1;Art-000100;5209 23 св.-рожевий;ТМ Legka Khoda;1;;жіночі
4823028029862;125;1;Art-000101;5209 25 св.-бузковий;ТМ Legka Khoda;1;;жіночі
4823028029893;125;1;Art-000102;5209 25 св.-рожевий;ТМ Legka Khoda;1;;жіночі
4823028048672;125;1;Art-000103;5230 23-25 німфа;ТМ Legka Khoda;1;;жіночі
4823028048382;125;1;Art-000104;5232 23-25 бежевий;ТМ Legka Khoda;1;;жіночі
4823028017517;125;1;Art-000105;5232 23-25 корал;ТМ Legka Khoda;1;;жіночі
4823028076293;125;1;Art-000106;5232 23-25 німфа;ТМ Legka Khoda;1;;жіночі
4823028021118;125;1;Art-000107;5240 23-25 німфа;ТМ Legka Khoda;1;;жіночі
4823028021149;125;1;Art-000108;5240 23-25 св.-блакитний;ТМ Legka Khoda;1;;жіночі
4823028021187;125;1;Art-000109;5240 23-25 св.-бузковий;ТМ Legka Khoda;1;;жіночі
4823028021248;125;1;Art-000110;5240 23-25 фламінго;ТМ Legka Khoda;1;;жіночі
4823028047255;125;1;Art-000111;5240<компл2> 23-25 св.-блакитний;ТМ Legka Khoda;1;;жіночі
4823028077047;125;1;Art-000112;5241 23 темно-сірий;ТМ Legka Khoda;1;;жіночі
4823028077054;125;1;Art-000113;5241 23 чорний;ТМ Legka Khoda;1;;жіночі
4823028055915;125;1;Art-000114;5241 23-25 св.-блакитний;ТМ Legka Khoda;1;;жіночі
4823028072684;125;1;Art-000115;5241 23-25 темно-сірий;ТМ Legka Khoda;1;;жіночі
4823028077061;125;1;Art-000116;5241 25 темно-сірий;ТМ Legka Khoda;1;;жіночі
4823028077078;125;1;Art-000117;5241 25 чорний;ТМ Legka Khoda;1;;жіночі
4823028028308;125;1;Art-000118;5242 23-25 ваніль;ТМ Legka Khoda;1;140;жіночі
4823028041116;125;1;Art-000119;5242 23-25 молоко;ТМ Legka Khoda;1;140;жіночі
4823028028353;125;1;Art-000120;5242 23-25 німфа;ТМ Legka Khoda;1;140;жіночі
4823028048474;125;1;Art-000121;5246 23-25 корал;ТМ Legka Khoda;1;;жіночі
4823028048474;125;1;Art-000122;5246 23-25 св.-блакитний;ТМ Legka Khoda;1;;жіночі
4820030826809;125;1;Art-000123;5248 23-25 персик;ТМ Legka Khoda;1;;жіночі
4820030826809;125;1;Art-000124;5248 23-25 св.-блакитний;ТМ Legka Khoda;1;;жіночі
4823028049990;125;1;Art-000125;5250 23-25 білий;ТМ Legka Khoda;1;;жіночі
4823028020692;125;1;Art-000126;5250 23-25 чорний;ТМ Legka Khoda;1;;жіночі
4823028037652;125;1;Art-000127;5254 23 джинс меланж;ТМ Legka Khoda;1;;жіночі
4823028037805;125;1;Art-000128;5254 23 метал меланж;ТМ Legka Khoda;1;;жіночі
4823028037744;125;1;Art-000129;5254 23 срібло меланж;ТМ Legka Khoda;1;;жіночі
4823028037751;125;1;Art-000130;5254 25 джинс меланж;ТМ Legka Khoda;1;;жіночі
4823028037782;125;1;Art-000131;5254 25 метал меланж;ТМ Legka Khoda;1;;жіночі
4823028037812;125;1;Art-000132;5254 25 срібло меланж;ТМ Legka Khoda;1;;жіночі
4823028047279;125;1;Art-000133;5256 23 метал меланж-білий;ТМ Legka Khoda;1;;жіночі
4823028047330;125;1;Art-000134;5256 23 срібло меланж-св.-рожевий;ТМ Legka Khoda;1;;жіночі
4823028047347;125;1;Art-000135;5256 23 срібло меланж-чорний;ТМ Legka Khoda;1;;жіночі
4823028047361;125;1;Art-000136;5256 25 метал меланж-білий;ТМ Legka Khoda;1;;жіночі
4823028047378;125;1;Art-000137;5256 25 срібло меланж-св.-рожевий;ТМ Legka Khoda;1;;жіночі
4823028047293;125;1;Art-000138;5256 25 срібло меланж-чорний;ТМ Legka Khoda;1;;жіночі
4823028037911;125;1;Art-000139;5257 23 блакитний;ТМ Legka Khoda;1;;жіночі
4823028037942;125;1;Art-000140;5257 23 св.-рожевий;ТМ Legka Khoda;1;;жіночі
4823028075937;125;1;Art-000141;5263 23 маріне меланж;ТМ Legka Khoda;1;;жіночі
4820030823310;125;1;Art-000142;5279 23 чорний;ТМ Legka Khoda;1;;жіночі
4823028027776;125;1;Art-000143;5281 23-25 джинс меланж;ТМ Legka Khoda;1;100;жіночі
4823028027769;125;1;Art-000144;5281 23-25 мет. меланж;ТМ Legka Khoda;1;100;жіночі
4823028041000;125;1;Art-000145;5282 23-25 білий;ТМ Legka Khoda;1;;жіночі
4823028068601;125;1;Art-000146;5282 23-25 коричневий;ТМ Legka Khoda;1;;жіночі
4823028068625;125;1;Art-000147;5282 23-25 сахара;ТМ Legka Khoda;1;;жіночі
4823028041178;125;1;Art-000148;5282 23-25 срібло;ТМ Legka Khoda;1;;жіночі
4823028042526;125;1;Art-000149;5285 23-25 німфа;ТМ Legka Khoda;1;;жіночі
4823028069455;125;1;Art-000150;5299 23 білий;ТМ Legka Khoda;1;;жіночі
4823028069462;125;1;Art-000151;5299 23 бірюзa;ТМ Legka Khoda;1;;жіночі
4823028071922;125;1;Art-000152;5299 23 маріне;ТМ Legka Khoda;1;;жіночі
4823028069851;125;1;Art-000153;5299 23 сахара;ТМ Legka Khoda;1;;жіночі
4823028069479;125;1;Art-000154;5299 23 червоний;ТМ Legka Khoda;1;;жіночі
4823028069868;125;1;Art-000155;5299 23 чорний;ТМ Legka Khoda;1;;жіночі
4823028070031;125;1;Art-000156;5299 25 білий;ТМ Legka Khoda;1;;жіночі
4823028070048;125;1;Art-000157;5299 25 бірюзa;ТМ Legka Khoda;1;;жіночі
4823028071939;125;1;Art-000158;5299 25 маріне;ТМ Legka Khoda;1;;жіночі
4823028069943;125;1;Art-000159;5299 25 сахара;ТМ Legka Khoda;1;;жіночі
4823028070055;125;1;Art-000160;5299 25 червоний;ТМ Legka Khoda;1;;жіночі
4823028069707;125;1;Art-000161;5299 25 чорний;ТМ Legka Khoda;1;;жіночі
4823028070635;125;1;Art-000162;5303 23-25 маріне;ТМ Legka Khoda;1;60;жіночі
4823028069813;125;1;Art-000163;5309 23 білий;ТМ Legka Khoda;1;;жіночі
4823028070062;125;1;Art-000164;5309 23 блакитний;ТМ Legka Khoda;1;;жіночі
4823028080818;125;1;Art-000165;5309 23 салатовий;ТМ Legka Khoda;1;;жіночі
4823028070079;125;1;Art-000166;5309 23 червоний;ТМ Legka Khoda;1;;жіночі
4823028069820;125;1;Art-000167;5309 23 чорний;ТМ Legka Khoda;1;;жіночі
4823028069721;125;1;Art-000168;5309 25 білий;ТМ Legka Khoda;1;;жіночі
4823028070086;125;1;Art-000169;5309 25 блакитний;ТМ Legka Khoda;1;;жіночі
4823028080825;125;1;Art-000170;5309 25 салатовий;ТМ Legka Khoda;1;;жіночі
4823028070093;125;1;Art-000171;5309 25 червоний;ТМ Legka Khoda;1;;жіночі
4823028069691;125;1;Art-000172;5309 25 чорний;ТМ Legka Khoda;1;;жіночі
4823028070444;125;1;Art-000173;5310 23 білий;ТМ Legka Khoda;1;;жіночі
4823028034255;125;1;Art-000174;5310 23 срібло;ТМ Legka Khoda;1;;жіночі
4823028070451;125;1;Art-000175;5310 23 чорний;ТМ Legka Khoda;1;;жіночі
4823028070468;125;1;Art-000176;5310 25 білий;ТМ Legka Khoda;1;;жіночі
4823028034224;125;1;Art-000177;5310 25 срібло;ТМ Legka Khoda;1;;жіночі
4823028070475;125;1;Art-000178;5310 25 чорний;ТМ Legka Khoda;1;;жіночі
4823028075005;125;1;Art-000179;5316 23 чорний-бірюза;ТМ Legka Khoda;1;;жіночі
4823028073407;125;1;Art-000180;5316 25 чорний-бірюза;ТМ Legka Khoda;1;;жіночі
4823028073391;125;1;Art-000181;5317 23 бордо;ТМ Legka Khoda;1;;жіночі
4823028073384;125;1;Art-000182;5317 23 маріне;ТМ Legka Khoda;1;;жіночі
4823028073377;125;1;Art-000183;5317 25 бордо;ТМ Legka Khoda;1;;жіночі
4823028073360;125;1;Art-000184;5317 25 маріне;ТМ Legka Khoda;1;;жіночі
4823028073940;125;1;Art-000185;5320 23 сірий меланж-срібло меланж;ТМ Legka Khoda;1;;жіночі
